Chromophore_name,Chromophore_smiles,Solvent_name,Solvent_smiles,Abs,FWHM_Abs,log_extinc,Emi,FWHM_Emi,PLQY,lifetime,HOMO,HOMO_Method,LUMO,LUMO_Method,Optical_bandgap,glob_0,glob_1,glob_2,glob_3,1,2,glob_6,3,4,5,6,location combo,subgroup number
C151,Nc1ccc2c(C(F)(F)F)cc(=O)oc2c1,1-BuOH,CCCCO,383.0,,,484.0,,,,,,,,,,,,,,*C(F)(F)F,,,,*N,,"[2, 5]",2
C151,Nc1ccc2c(C(F)(F)F)cc(=O)oc2c1,2-PrOH,CC(C)O,384.0,,,479.0,,,,,,,,,,,,,,*C(F)(F)F,,,,*N,,"[2, 5]",2
C151,Nc1ccc2c(C(F)(F)F)cc(=O)oc2c1,Dioxane,C1COCCO1,364.0,,,449.0,,,,,,,,,,,,,,*C(F)(F)F,,,,*N,,"[2, 5]",2
C151,Nc1ccc2c(C(F)(F)F)cc(=O)oc2c1,EtOH,CCO,381.0,,,483.0,,,,,,,,,,,,,,*C(F)(F)F,,,,*N,,"[2, 5]",2
C151,Nc1ccc2c(C(F)(F)F)cc(=O)oc2c1,MeOH,CO,377.0,,,487.0,,,,,,,,,,,,,,*C(F)(F)F,,,,*N,,"[2, 5]",2
C151,Nc1ccc2c(C(F)(F)F)cc(=O)oc2c1,MeCN,CC#N,366.0,,,464.0,,,,,,,,,,,,,,*C(F)(F)F,,,,*N,,"[2, 5]",2
C151,Nc1ccc2c(C(F)(F)F)cc(=O)oc2c1,DMF,CN(C)C=O,382.0,,,477.0,,,,,,,,,,,,,,*C(F)(F)F,,,,*N,,"[2, 5]",2
C151,Nc1ccc2c(C(F)(F)F)cc(=O)oc2c1,DMSO,CS(C)=O,386.0,,,486.0,,,,,,,,,,,,,,*C(F)(F)F,,,,*N,,"[2, 5]",2
C151,Nc1ccc2c(C(F)(F)F)cc(=O)oc2c1,water,O,365.0,,,498.0,,,,,,,,,,,,,,*C(F)(F)F,,,,*N,,"[2, 5]",2
C151,Nc1ccc2c(C(F)(F)F)cc(=O)oc2c1,hexane,CCCCCC,348.0,,,402.0,,0.19,1.1,,,,,,,,,,,*C(F)(F)F,,,,*N,,"[2, 5]",2
C151,Nc1ccc2c(C(F)(F)F)cc(=O)oc2c1,CCl4,ClC(Cl)(Cl)Cl,352.0,,,410.0,,,,,,,,,,,,,,*C(F)(F)F,,,,*N,,"[2, 5]",2
C151,Nc1ccc2c(C(F)(F)F)cc(=O)oc2c1,CHCl3,ClC(Cl)Cl,359.0,,,443.0,,0.75,4.5,,,,,,,,,,,*C(F)(F)F,,,,*N,,"[2, 5]",2
C151,Nc1ccc2c(C(F)(F)F)cc(=O)oc2c1,THF,C1CCOC1,372.0,,,451.0,,0.73,4.7,,,,,,,,,,,*C(F)(F)F,,,,*N,,"[2, 5]",2
C151,Nc1ccc2c(C(F)(F)F)cc(=O)oc2c1,cyclohaxane,C1CCCCC1,348.0,,,410.0,,,,,,,,,,,,,,*C(F)(F)F,,,,*N,,"[2, 5]",2
C151,Nc1ccc2c(C(F)(F)F)cc(=O)oc2c1,decanol,CCCCCCCCCCO,378.0,,,476.0,,,,,,,,,,,,,,*C(F)(F)F,,,,*N,,"[2, 5]",2
C151,Nc1ccc2c(C(F)(F)F)cc(=O)oc2c1,octanol,CCCCCCCCO,380.0,,,478.0,,,,,,,,,,,,,,*C(F)(F)F,,,,*N,,"[2, 5]",2
C151,Nc1ccc2c(C(F)(F)F)cc(=O)oc2c1,hexanol,CCCCCCO,382.0,,,479.0,,,,,,,,,,,,,,*C(F)(F)F,,,,*N,,"[2, 5]",2
C151,Nc1ccc2c(C(F)(F)F)cc(=O)oc2c1,butanol,CCCCO,384.0,,,480.0,,,,,,,,,,,,,,*C(F)(F)F,,,,*N,,"[2, 5]",2
aminocoumarin 8,CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,acetonitrile,CC#N,454.0,,,501.0,,,3.2,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(CC)CC,,"[1, 5]",2
Coumarin 6,CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,Ethanol,CCO,460.0,,,505.0,,,2.5,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(CC)CC,,"[1, 5]",2
Coumarin 6,CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,hexane,CCCCCC,425.0,,,463.0,,0.57,2.37,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(CC)CC,,"[1, 5]",2
Coumarin 6,CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,3-Methylpentane,CCC(C)CC,425.0,,,461.6,,0.57,2.38,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(CC)CC,,"[1, 5]",2
Coumarin 6,CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,Cyclohexane,C1CCCCC1,425.4,,,462.0,,0.59,2.38,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(CC)CC,,"[1, 5]",2
Coumarin 6,CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,Toluene,CC1CCCCC1,425.4,,,462.0,,0.56,2.32,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(CC)CC,,"[1, 5]",2
Coumarin 6,CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,Ethyl acetate,CCOC(C)=O,439.4,,,492.8,,0.47,2.46,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(CC)CC,,"[1, 5]",2
Coumarin 6,CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,acetonitrile,CC#N,447.0,,,506.6,,0.43,2.55,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(CC)CC,,"[1, 5]",2
coumarin 6(8)(350),CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,acetonitrile,CC#N,457.0,3164.6737838250338,4.707570176097937,501.0,2222.3677474711694,0.63,3.2,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(CC)CC,,"[1, 5]",2
C6,CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,acetonitrile,CC#N,452.2,,,502.0,,,,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(CC)CC,,"[1, 5]",2
C6,CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,methanol,CO,457.0,,,504.0,,,,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(CC)CC,,"[1, 5]",2
C6,CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,Ethanol,CCO,457.0,,,502.0,,,,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(CC)CC,,"[1, 5]",2
C6,CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,acetone,CC(C)=O,454.2,3977.6218719461062,,500.0,1792.4912434390171,,,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(CC)CC,,"[1, 5]",2
C6,CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,n-propanol,CCCO,451.0,,,496.0,,,,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(CC)CC,,"[1, 5]",2
C6,CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,n-butanol,CCCCO,450.8,,,499.0,,,2.55,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(CC)CC,,"[1, 5]",2
C6,CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,Ethyl acetate,CCOC(C)=O,450.0,,,495.0,,,,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(CC)CC,,"[1, 5]",2
C6,CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,chloroform,ClC(Cl)Cl,456.0,,,490.0,,,,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(CC)CC,,"[1, 5]",2
C6,CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,diethylether,CCOCC,430.0,,,473.0,,,,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(CC)CC,,"[1, 5]",2
C6,CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,Toluene,Cc1ccccc1,449.0,,,498.0,,,,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(CC)CC,,"[1, 5]",2
C6,CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,"1,4-dioxane",C1COCCO1,442.0,,,482.0,,,,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(CC)CC,,"[1, 5]",2
C6,CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,Cyclohexane,C1CCCCC1,428.6,,,463.0,,,,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(CC)CC,,"[1, 5]",2
C6,CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,hexane,CCCCCC,425.8,,,459.0,,,,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(CC)CC,,"[1, 5]",2
849,CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,acetonitrile,CC#N,452.2,,,,,,,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(CC)CC,,"[1, 5]",2
850,CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,methanol,CO,457.0,,,,,,,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(CC)CC,,"[1, 5]",2
851,CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,Ethanol,CCO,457.0,,,,,,,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(CC)CC,,"[1, 5]",2
852,CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,acetone,CC(C)=O,454.2,,,,,,,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(CC)CC,,"[1, 5]",2
853,CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,n-propanol,CCCO,451.0,,,,,,,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(CC)CC,,"[1, 5]",2
854,CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,n-butanol,CCCCO,450.8,,,,,,,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(CC)CC,,"[1, 5]",2
855,CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,Ethyl acetate,CCOC(C)=O,450.0,,,,,,,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(CC)CC,,"[1, 5]",2
856,CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,chloroform,ClC(Cl)Cl,456.0,,,,,,,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(CC)CC,,"[1, 5]",2
857,CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,diethylether,CCOCC,430.0,,,,,,,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(CC)CC,,"[1, 5]",2
858,CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,Toluene,Cc1ccccc1,449.0,,,,,,,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(CC)CC,,"[1, 5]",2
859,CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,"1,4-dioxane",C1COCCO1,442.0,,,,,,,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(CC)CC,,"[1, 5]",2
860,CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,Cyclohexane,C1CCCCC1,428.6,,,,,,,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(CC)CC,,"[1, 5]",2
861,CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,hexane,CCCCCC,425.8,,,,,,,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(CC)CC,,"[1, 5]",2
43,CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,ethanol,CCO,460.0,,,,,,,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(CC)CC,,"[1, 5]",2
CS,CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,chloroform,ClC(Cl)Cl,464.0,,,491.0,,0.94,,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(CC)CC,,"[1, 5]",2
coumarin6 (neutral),CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,DCM,ClCCl,450.0,,,500.0,,,,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(CC)CC,,"[1, 5]",2
coumarin6 (neutral),CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,coumarin6 (neutral),CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,570.0,,,630.0,,,,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(CC)CC,,"[1, 5]",2
7-NEt2_CUM,CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,cyclohexane,C1CCCCC1,428.0,,,464.0,,0.6762,,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(CC)CC,,"[1, 5]",2
7-NEt2_CUM,CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,toluene,Cc1ccccc1,437.0,,,482.0,,0.6904,,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(CC)CC,,"[1, 5]",2
7-NEt2_CUM,CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,DCM,ClCCl,449.0,,,495.0,,0.8905,,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(CC)CC,,"[1, 5]",2
7-NEt2_CUM,CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,DMF,CN(C)C=O,464.0,,,507.0,,0.771,,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(CC)CC,,"[1, 5]",2
7-NEt2_CUM,CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,DMSO,CS(C)=O,467.0,,,512.0,,0.7335,,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(CC)CC,,"[1, 5]",2
7-NEt2_CUM,CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,THF,C1CCOC1,443.0,,,492.0,,0.8301,,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(CC)CC,,"[1, 5]",2
9g,CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,chloroform,ClC(Cl)Cl,373.0,,,,,,,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(CC)CC,,"[1, 5]",2
C6,CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,n-Hex,CCCCCC,427.0,,,462.0,,0.88,2.34,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(CC)CC,,"[1, 5]",2
C6,CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,DPE,CCCOCCC,433.0,,,476.0,,0.91,2.33,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(CC)CC,,"[1, 5]",2
C6,CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,DBE,CCCCOCCCC,432.0,,4.742,476.0,,0.91,2.37,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(CC)CC,,"[1, 5]",2
C6,CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,DEE,CCOCC,434.0,,4.744,480.0,,0.94,2.46,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(CC)CC,,"[1, 5]",2
C6,CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,PrOAc,CCCOC(C)=O,440.0,,4.735,490.0,,0.94,2.39,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(CC)CC,,"[1, 5]",2
C6,CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,EtOAc,CCOC(C)=O,442.0,,4.734,492.0,,0.9,2.39,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(CC)CC,,"[1, 5]",2
C6,CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,MeOAc,COC(C)=O,442.0,,4.732,493.0,,0.9,2.54,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(CC)CC,,"[1, 5]",2
C6,CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,PrCN,CCCC#N,458.0,,4.735,503.0,,0.77,2.47,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(CC)CC,,"[1, 5]",2
C6,CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,EtCN,CCC#N,459.0,,4.74,504.0,,0.83,2.47,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(CC)CC,,"[1, 5]",2
C6,CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,MeCN,CC#N,458.0,,4.743,505.0,,0.86,2.48,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(CC)CC,,"[1, 5]",2
aminocoumarin 9,CCN(CC)c1ccc2cc(-c3nc4ccccc4n3C)c(=O)oc2c1,acetonitrile,CC#N,403.0,,,480.0,,,2.8,,,,,,,,,,*c1nc2ccccc2n1C,,,,,*N(CC)CC,,"[1, 5]",2
CN,CCN(CC)c1ccc2cc(-c3nc4ccccc4n3C)c(=O)oc2c1,chloroform,ClC(Cl)Cl,410.0,,,478.0,,,,,,,,,,,,,*c1nc2ccccc2n1C,,,,,*N(CC)CC,,"[1, 5]",2
2,CCN(CC)c1ccc2cc(-c3nc4ccccc4n3C)c(=O)oc2c1,acetone,CC(C)=O,406.0,,,476.0,,,,,,,,,,,,,*c1nc2ccccc2n1C,,,,,*N(CC)CC,,"[1, 5]",2
aminocoumarin 10,CCNc1cc2oc(=O)cc(C)c2cc1C,acetonitrile,CC#N,354.0,,,420.0,,,3.5,,,,,,,,,,,*C,,,*C,*NCC,,"[2, 4, 5]",3
C450,CCNc1cc2oc(=O)cc(C)c2cc1C,toluene,Cc1ccccc1,350.0,,,408.0,,,,,,,,,,,,,,*C,,,*C,*NCC,,"[2, 4, 5]",3
5,CCNc1cc2oc(=O)cc(C)c2cc1C,ethanol,CCO,366.0,,,,,,,,,,,,,,,,,*C,,,*C,*NCC,,"[2, 4, 5]",3
aminocoumarin 11,CCNc1cc2oc(=O)cc(C(F)(F)F)c2cc1C,acetonitrile,CC#N,383.0,,,481.0,,,7.7,,,,,,,,,,,*C(F)(F)F,,,*C,*NCC,,"[2, 4, 5]",3
C307,CCNc1cc2oc(=O)cc(C(F)(F)F)c2cc1C,Methylformamide,CNC=O,395.5070400253125,,,492.0049200492005,,,,,,,,,,,,,,*C(F)(F)F,,,*C,*NCC,,"[2, 4, 5]",3
C307,CCNc1cc2oc(=O)cc(C(F)(F)F)c2cc1C,Formamide,NC=O,397.9941096871766,4499.297092421195,,495.000495000495,2696.989313549373,,,,,,,,,,,,,*C(F)(F)F,,,*C,*NCC,,"[2, 4, 5]",3
C307,CCNc1cc2oc(=O)cc(C(F)(F)F)c2cc1C,Dimethyl sulfoxide,CS(C)=O,398.5016338566988,,,490.0039200313602,,,,,,,,,,,,,,*C(F)(F)F,,,*C,*NCC,,"[2, 4, 5]",3
C307,CCNc1cc2oc(=O)cc(C(F)(F)F)c2cc1C,DMF,CN(C)C=O,394.4928794035268,4302.519720221651,,486.0031104199067,2856.122768595418,,,,,,,,,,,,,*C(F)(F)F,,,*C,*NCC,,"[2, 4, 5]",3
C307,CCNc1cc2oc(=O)cc(C(F)(F)F)c2cc1C,Acetonitrile,CC#N,385.5050115651504,,,476.009139375476,,,,,,,,,,,,,,*C(F)(F)F,,,*C,*NCC,,"[2, 4, 5]",3
C307,CCNc1cc2oc(=O)cc(C(F)(F)F)c2cc1C,Acetone,CC(C)=O,385.996062840159,4358.370614010051,,468.9991558015196,3085.573981966503,,,,,,,,,,,,,*C(F)(F)F,,,*C,*NCC,,"[2, 4, 5]",3
C307,CCNc1cc2oc(=O)cc(C(F)(F)F)c2cc1C,Ethyl acetate,CCOC(C)=O,381.50465435678313,4321.249689301338,,458.0012824035907,3154.306488225648,,,,,,,,,,,,,*C(F)(F)F,,,*C,*NCC,,"[2, 4, 5]",3
C307,CCNc1cc2oc(=O)cc(C(F)(F)F)c2cc1C,Diethylether,CCOCC,377.0028275212064,4188.734910321,,444.99822000712,3140.98726366321,,,,,,,,,,,,,*C(F)(F)F,,,*C,*NCC,,"[2, 4, 5]",3
C307,CCNc1cc2oc(=O)cc(C(F)(F)F)c2cc1C,Toluene,Cc1ccccc1,375.9963904346518,,,442.008486562942,,,,,,,,,,,,,,*C(F)(F)F,,,*C,*NCC,,"[2, 4, 5]",3
C307,CCNc1cc2oc(=O)cc(C(F)(F)F)c2cc1C,benzene,c1ccccc1,378.000378000378,,,444.99822000712,,,,,,,,,,,,,,*C(F)(F)F,,,*C,*NCC,,"[2, 4, 5]",3
C307,CCNc1cc2oc(=O)cc(C(F)(F)F)c2cc1C,"1,4-Dioxane",C1COCCO1,376.5060240963856,,,450.99896270238577,,,,,,,,,,,,,,*C(F)(F)F,,,*C,*NCC,,"[2, 4, 5]",3
C307,CCNc1cc2oc(=O)cc(C(F)(F)F)c2cc1C,cis-decahydronaphthalene,C1CC[C@H]2CCCC[C@H]2C1,369.0036900369004,,,426.003237624606,,,,,,,,,,,,,,*C(F)(F)F,,,*C,*NCC,,"[2, 4, 5]",3
C307,CCNc1cc2oc(=O)cc(C(F)(F)F)c2cc1C,Cyclohexane,C1CCCCC1,366.0054168801698,,,428.00890258517376,,,,,,,,,,,,,,*C(F)(F)F,,,*C,*NCC,,"[2, 4, 5]",3
C307,CCNc1cc2oc(=O)cc(C(F)(F)F)c2cc1C,Methanol,CO,392.49548630190753,,,492.0049200492005,,,,,,,,,,,,,,*C(F)(F)F,,,*C,*NCC,,"[2, 4, 5]",3
C307,CCNc1cc2oc(=O)cc(C(F)(F)F)c2cc1C,Ethanol,CCO,393.49939007594537,,,486.0031104199067,,,,,,,,,,,,,,*C(F)(F)F,,,*C,*NCC,,"[2, 4, 5]",3
C307,CCNc1cc2oc(=O)cc(C(F)(F)F)c2cc1C,n-Propanol,CCCO,393.9955084512037,,,486.0031104199067,,,,,,,,,,,,,,*C(F)(F)F,,,*C,*NCC,,"[2, 4, 5]",3
C307,CCNc1cc2oc(=O)cc(C(F)(F)F)c2cc1C,n-butanol,CCCCO,394.4928794035268,,,482.9984544049459,,,,,,,,,,,,,,*C(F)(F)F,,,*C,*NCC,,"[2, 4, 5]",3
C307,CCNc1cc2oc(=O)cc(C(F)(F)F)c2cc1C,n-pentanol,CCCCCO,394.4928794035268,,,482.9984544049459,,,,,,,,,,,,,,*C(F)(F)F,,,*C,*NCC,,"[2, 4, 5]",3
C307,CCNc1cc2oc(=O)cc(C(F)(F)F)c2cc1C,n-Hexanol,CCCCCCO,393.9955084512037,,,481.000481000481,,,,,,,,,,,,,,*C(F)(F)F,,,*C,*NCC,,"[2, 4, 5]",3
C307,CCNc1cc2oc(=O)cc(C(F)(F)F)c2cc1C,n-Heptanol,CCCCCCCO,393.00451955197485,,,481.9973972140551,,,,,,,,,,,,,,*C(F)(F)F,,,*C,*NCC,,"[2, 4, 5]",3
C307,CCNc1cc2oc(=O)cc(C(F)(F)F)c2cc1C,n-octanol,CCCCCCCCO,393.9955084512037,,,480.007680122882,,,,,,,,,,,,,,*C(F)(F)F,,,*C,*NCC,,"[2, 4, 5]",3
C307,CCNc1cc2oc(=O)cc(C(F)(F)F)c2cc1C,n-nonanol,CCCCCCCCCO,392.0031360250882,,,477.9886238707519,,,,,,,,,,,,,,*C(F)(F)F,,,*C,*NCC,,"[2, 4, 5]",3
C307,CCNc1cc2oc(=O)cc(C(F)(F)F)c2cc1C,n-decanol,CCCCCCCCCCO,391.49669185295386,,,477.9886238707519,,,,,,,,,,,,,,*C(F)(F)F,,,*C,*NCC,,"[2, 4, 5]",3
20,CCNc1cc2oc(=O)cc(C(F)(F)F)c2cc1C,ethanol,CCO,395.0,,,,,,,,,,,,,,,,,*C(F)(F)F,,,*C,*NCC,,"[2, 4, 5]",3
C307,CCNc1cc2oc(=O)cc(C(F)(F)F)c2cc1C,water,O,403.0,,,505.0,,,4.33,,,,,,,,,,,*C(F)(F)F,,,*C,*NCC,,"[2, 4, 5]",3
C307,CCNc1cc2oc(=O)cc(C(F)(F)F)c2cc1C,acetonitrile,CC#N,387.0,,,478.0,,,5.17,,,,,,,,,,,*C(F)(F)F,,,*C,*NCC,,"[2, 4, 5]",3
C307,CCNc1cc2oc(=O)cc(C(F)(F)F)c2cc1C,methanol,CO,393.0,,,493.0,,,5.2,,,,,,,,,,,*C(F)(F)F,,,*C,*NCC,,"[2, 4, 5]",3
C307,CCNc1cc2oc(=O)cc(C(F)(F)F)c2cc1C,ethanol,CCO,395.0,,,490.0,,,5.21,,,,,,,,,,,*C(F)(F)F,,,*C,*NCC,,"[2, 4, 5]",3
C307,CCNc1cc2oc(=O)cc(C(F)(F)F)c2cc1C,n-propanol,CCCO,396.0,,,487.0,,,5.25,,,,,,,,,,,*C(F)(F)F,,,*C,*NCC,,"[2, 4, 5]",3
C307,CCNc1cc2oc(=O)cc(C(F)(F)F)c2cc1C,dichloromethane,ClCCl,384.0,,,456.0,,,4.74,,,,,,,,,,,*C(F)(F)F,,,*C,*NCC,,"[2, 4, 5]",3
C307,CCNc1cc2oc(=O)cc(C(F)(F)F)c2cc1C,chloroform,ClC(Cl)Cl,383.0,,,452.0,,,4.39,,,,,,,,,,,*C(F)(F)F,,,*C,*NCC,,"[2, 4, 5]",3
C307,CCNc1cc2oc(=O)cc(C(F)(F)F)c2cc1C,hexane,CCCCCC,365.0,,,419.0,,,3.84,,,,,,,,,,,*C(F)(F)F,,,*C,*NCC,,"[2, 4, 5]",3
symmetrical biscoumarin - 1c,N#CCc1ccccc1-c1cc2ccccc2oc1=O,chloroform,ClC(Cl)Cl,318.0,,4.222716471147583,404.0,,,1.4,,,,,,,,,,*c1ccccc1CC#N,,,,,,,[1],1
symmetrical biscoumarin - 2c,COc1ccc2cc(-c3ccccc3CC#N)c(=O)oc2c1,chloroform,ClC(Cl)Cl,336.0,,4.294466226161593,409.0,,,2.4,,,,,,,,,,*c1ccccc1CC#N,,,,,*OC,,"[1, 5]",2
symmetrical biscoumarin - 3c,COc1cc(OC)c2cc(-c3ccccc3CC#N)c(=O)oc2c1,chloroform,ClC(Cl)Cl,342.0,,4.363611979892144,422.0,,,2.8,,,,,,,,,,*c1ccccc1CC#N,,,*OC,,*OC,,"[1, 3, 5]",3
cBeet120,Cc1cc(=O)oc2cc([NH+]=CC=C3C=C(C(=O)O)NC(C(=O)O)C3)ccc12,water,O,520.0,2835.3481696735653,4.812913356642856,570.0,2196.979798655324,0.006,0.038,,,,,,,,,,,*C,,,,*[NH+]=CC=C1C=C(C(=O)O)NC(C(=O)O)C1,,"[2, 5]",2
cBeet151,O=C(O)C1=CC(=CC=[NH+]c2ccc3c(C(F)(F)F)cc(=O)oc3c2)CC(C(=O)O)N1,water,O,519.0,2867.174924425912,4.812913356642856,570.0,1815.0467091398568,0.021,0.1,,,,,,,,,,,*C(F)(F)F,,,,*[NH+]=CC=C1C=C(C(=O)O)NC(C(=O)O)C1,,"[2, 5]",2
